-1.75000 -1.75000 -600.80719 -589.71261
-1.75000 -1.75000 -590.35268 -582.41873
-1.75000 -1.75000 -581.67116 -575.89899
-1.75000 -1.75000 -574.74889 -570.34161
-1.75000 -1.75000 -569.36104 -565.71704
-1.75000 -1.75000 -565.24142 -561.92268
-1.75000 -1.75000 -562.14078 -558.83815
-1.75000 -1.75000 -559.84495 -556.34736
-1.75000 -1.75000 -558.17760 -554.34720
-1.75000 -1.75000 -556.99685 -552.75015
-1.75000 -1.75000 -556.18992 -551.48420
-1.75000 -1.75000 -555.66740 -550.49167
-1.75000 -1.75000 -555.35806 -549.72761
-1.75000 -1.75000 -555.20435 -549.15818
-1.75000 -1.75000 -555.15869 -548.75911
-1.75000 -1.75000 -555.18056 -548.51433
-1.75000 -1.75000 -555.23449 -548.41445
-1.75000 -1.75000 -555.28908 -548.45502
-1.75000 -1.75000 -555.31759 -548.63406
-1.75000 -1.75000 -593.55158 -580.60911
-1.75000 -1.75000 -583.85417 -574.12864
-1.75000 -1.75000 -576.13128 -568.62439
-1.75000 -1.75000 -570.14191 -564.07336
-1.75000 -1.75000 -565.58497 -560.36897
-1.75000 -1.75000 -562.17507 -557.38393
-1.75000 -1.75000 -559.66667 -554.99500
-1.75000 -1.75000 -557.85828 -553.09250
-1.75000 -1.75000 -556.58903 -551.58321
-1.75000 -1.75000 -555.73254 -550.39018
-1.75000 -1.75000 -555.19028 -549.45139
-1.75000 -1.75000 -554.88550 -548.71786
-1.75000 -1.75000 -554.75795 -548.15188
-1.75000 -1.75000 -554.75960 -547.72534
-1.75000 -1.75000 -554.85105 -547.41839
-1.75000 -1.75000 -554.99882 -547.21839
-1.75000 -1.75000 -555.17321 -547.11882
-1.75000 -1.75000 -555.34704 -547.11828
-1.75000 -1.75000 -555.49541 -547.21889
-1.75000 -1.75000 -555.59742 -547.42396
-1.75000 -1.75000 -587.11714 -573.13405
-1.75000 -1.75000 -578.37899 -567.65941
-1.75000 -1.75000 -571.60394 -563.15069
-1.75000 -1.75000 -566.46024 -559.50592
-1.75000 -1.75000 -562.62302 -556.59481
-1.75000 -1.75000 -559.80948 -554.28883
-1.75000 -1.75000 -557.78694 -552.47271
-1.75000 -1.75000 -556.37000 -551.04804
-1.75000 -1.75000 -555.41396 -549.93339
-1.75000 -1.75000 -554.80727 -549.06289
-1.75000 -1.75000 -554.46440 -548.38415
-1.75000 -1.75000 -554.31968 -547.85624
-1.75000 -1.75000 -554.32231 -547.44780
-1.75000 -1.75000 -554.43228 -547.13550
-1.75000 -1.75000 -554.61715 -546.90289
-1.75000 -1.75000 -554.84955 -546.73952
-1.75000 -1.75000 -555.10512 -546.64033
-1.75000 -1.75000 -555.36112 -546.60506
-1.75000 -1.75000 -555.59567 -546.63740
-1.75000 -1.75000 -555.78846 -546.74354
-1.75000 -1.75000 -581.68546 -567.26603
-1.75000 -1.75000 -573.89936 -562.76806
-1.75000 -1.75000 -567.98353 -559.14898
-1.75000 -1.75000 -563.57274 -556.28066
-1.75000 -1.75000 -560.34132 -554.03161
-1.75000 -1.75000 -558.01844 -552.28195
-1.75000 -1.75000 -556.38763 -550.92857
-1.75000 -1.75000 -555.28018 -549.88578
-1.75000 -1.75000 -554.56682 -549.08407
-1.75000 -1.75000 -554.14945 -548.46804
-1.75000 -1.75000 -553.95391 -547.99414
-1.75000 -1.75000 -553.92398 -547.62855
-1.75000 -1.75000 -554.01667 -547.34535
-1.75000 -1.75000 -554.19852 -547.12518
-1.75000 -1.75000 -554.44277 -546.95415
-1.75000 -1.75000 -554.72717 -546.82327
-1.75000 -1.75000 -555.03204 -546.72805
-1.75000 -1.75000 -555.33888 -546.66825
-1.75000 -1.75000 -555.62934 -546.64757
-1.75000 -1.75000 -555.88516 -546.67286
-1.75000 -1.75000 -577.22662 -562.78241
-1.75000 -1.75000 -570.30798 -559.15831
-1.75000 -1.75000 -565.13886 -556.30160
-1.75000 -1.75000 -561.34678 -554.08121
-1.75000 -1.75000 -558.61563 -552.37425
-1.75000 -1.75000 -556.69018 -551.07351
-1.75000 -1.75000 -555.37083 -550.08923
-1.75000 -1.75000 -554.50478 -549.34832
-1.75000 -1.75000 -553.97678 -548.79243
-1.75000 -1.75000 -553.70056 -548.37561
-1.75000 -1.75000 -553.61166 -548.06208
-1.75000 -1.75000 -553.66166 -547.82414
-1.75000 -1.75000 -553.81387 -547.64050
-1.75000 -1.75000 -554.04002 -547.49502
-1.75000 -1.75000 -554.31785 -547.37585
-1.75000 -1.75000 -554.62918 -547.27493
-1.75000 -1.75000 -554.95830 -547.18787
-1.75000 -1.75000 -555.29056 -547.11391
-1.75000 -1.75000 -555.61118 -547.05590
-1.75000 -1.75000 -555.90475 -547.02011
-1.75000 -1.75000 -573.63986 -559.42236
-1.75000 -1.75000 -567.47841 -556.55155
-1.75000 -1.75000 -562.94172 -554.33393
-1.75000 -1.75000 -559.66239 -552.64611
-1.75000 -1.75000 -557.33822 -551.37796
-1.75000 -1.75000 -555.73044 -550.43611
-1.75000 -1.75000 -554.65557 -549.74395
-1.75000 -1.75000 -553.97533 -549.24013
-1.75000 -1.75000 -553.58683 -548.87627
-1.75000 -1.75000 -553.41392 -548.61472
-1.75000 -1.75000 -553.40023 -548.42636
-1.75000 -1.75000 -553.50367 -548.28864
-1.75000 -1.75000 -553.69249 -548.18412
-1.75000 -1.75000 -553.94241 -548.09930
-1.75000 -1.75000 -554.23461 -548.02394
-1.75000 -1.75000 -554.55408 -547.95069
-1.75000 -1.75000 -554.88833 -547.87505
-1.75000 -1.75000 -555.22605 -547.79552
-1.75000 -1.75000 -555.55588 -547.71382
-1.75000 -1.75000 -555.86553 -547.63496
-1.75000 -1.75000 -570.80740 -556.94237
-1.75000 -1.75000 -565.28908 -554.70887
-1.75000 -1.75000 -561.27782 -553.02082
-1.75000 -1.75000 -558.41691 -551.76723
-1.75000 -1.75000 -556.41937 -550.85216
-1.75000 -1.75000 -555.06226 -550.19594
-1.75000 -1.75000 -554.17680 -549.73424
-1.75000 -1.75000 -553.63750 -549.41620
-1.75000 -1.75000 -553.35209 -549.20219
-1.75000 -1.75000 -553.25297 -549.06162
-1.75000 -1.75000 -553.29034 -548.97093
-1.75000 -1.75000 -553.42716 -548.91187
-1.75000 -1.75000 -553.63549 -548.87014
-1.75000 -1.75000 -553.89403 -548.83443
-1.75000 -1.75000 -554.18648 -548.79581
-1.75000 -1.75000 -554.50026 -548.74752
-1.75000 -1.75000 -554.82539 -548.68494
-1.75000 -1.75000 -555.15339 -548.60590
-1.75000 -1.75000 -555.47596 -548.51095
-1.75000 -1.75000 -555.78398 -548.40370
-1.75000 -1.75000 -568.61621 -555.13322
-1.75000 -1.75000 -563.63243 -553.43441
-1.75000 -1.75000 -560.05019 -552.18312
-1.75000 -1.75000 -557.52560 -551.28269
-1.75000 -1.75000 -555.78649 -550.65143
-1.75000 -1.75000 -554.62436 -550.22259
-1.75000 -1.75000 -553.88334 -549.94294
-1.75000 -1.75000 -553.44895 -549.77083
-1.75000 -1.75000 -553.23787 -549.67413
-1.75000 -1.75000 -553.18948 -549.62814
-1.75000 -1.75000 -553.25931 -549.61390
-1.75000 -1.75000 -553.41424 -549.61663
-1.75000 -1.75000 -553.62921 -549.62460
-1.75000 -1.75000 -553.88512 -549.62830
-1.75000 -1.75000 -554.16747 -549.61994
