-1.75000 -1.75000 -611.57205 -611.57209
-1.75000 -1.75000 -600.62135 -603.87469
-1.75000 -1.75000 -591.29703 -596.84909
-1.75000 -1.75000 -583.67331 -590.76329
-1.75000 -1.75000 -577.56439 -585.62613
-1.75000 -1.75000 -572.72209 -581.35515
-1.75000 -1.75000 -568.90483 -577.84097
-1.75000 -1.75000 -565.90077 -574.97378
-1.75000 -1.75000 -563.53288 -572.65411
-1.75000 -1.75000 -561.65682 -570.79676
-1.75000 -1.75000 -560.15622 -569.33148
-1.75000 -1.75000 -558.93729 -568.20217
-1.75000 -1.75000 -557.92381 -567.36567
-1.75000 -1.75000 -557.05257 -566.79031
-1.75000 -1.75000 -556.26967 -566.45456
-1.75000 -1.75000 -555.52742 -566.34584
-1.75000 -1.75000 -554.78213 -566.45912
-1.75000 -1.75000 -553.99284 -566.79543
-1.75000 -1.75000 -553.12151 -567.35954
-1.75000 -1.75000 -603.87465 -600.62139
-1.75000 -1.75000 -593.57762 -593.57766
-1.75000 -1.75000 -585.18961 -587.48783
-1.75000 -1.75000 -578.51419 -582.36763
-1.75000 -1.75000 -573.27073 -578.13011
-1.75000 -1.75000 -569.18285 -574.65830
-1.75000 -1.75000 -566.00808 -571.83439
-1.75000 -1.75000 -563.54482 -569.55157
-1.75000 -1.75000 -561.63024 -567.71810
-1.75000 -1.75000 -560.13494 -566.25796
-1.75000 -1.75000 -558.95668 -565.10984
-1.75000 -1.75000 -558.01447 -564.22559
-1.75000 -1.75000 -557.24342 -563.56865
-1.75000 -1.75000 -556.59033 -563.11250
-1.75000 -1.75000 -556.01014 -562.83945
-1.75000 -1.75000 -555.46298 -562.73972
-1.75000 -1.75000 -554.91189 -562.81047
-1.75000 -1.75000 -554.32126 -563.05497
-1.75000 -1.75000 -553.65632 -563.48116
-1.75000 -1.75000 -552.88427 -564.09956
-1.75000 -1.75000 -596.84905 -591.29707
-1.75000 -1.75000 -587.48779 -585.18965
-1.75000 -1.75000 -580.06305 -580.06308
-1.75000 -1.75000 -574.26775 -575.83578
-1.75000 -1.75000 -569.78811 -572.38777
-1.75000 -1.75000 -566.34562 -569.59560
-1.75000 -1.75000 -563.70816 -567.34633
-1.75000 -1.75000 -561.68896 -565.54248
-1.75000 -1.75000 -560.14081 -564.10290
-1.75000 -1.75000 -558.94895 -562.96175
-1.75000 -1.75000 -558.02422 -562.06681
-1.75000 -1.75000 -557.29703 -561.37748
-1.75000 -1.75000 -556.71227 -560.86313
-1.75000 -1.75000 -556.22531 -560.50162
-1.75000 -1.75000 -555.79863 -560.27820
-1.75000 -1.75000 -555.39920 -560.18481
-1.75000 -1.75000 -554.99627 -560.21950
-1.75000 -1.75000 -554.55968 -560.38599
-1.75000 -1.75000 -554.05890 -560.69300
-1.75000 -1.75000 -553.46324 -561.15298
-1.75000 -1.75000 -590.76325 -583.67334
-1.75000 -1.75000 -582.36759 -578.51423
-1.75000 -1.75000 -575.83574 -574.26778
-1.75000 -1.75000 -570.81682 -570.81686
-1.75000 -1.75000 -566.99112 -568.03509
-1.75000 -1.75000 -564.08941 -565.80471
-1.75000 -1.75000 -561.89450 -564.02314
-1.75000 -1.75000 -560.23567 -562.60450
-1.75000 -1.75000 -558.98092 -561.47881
-1.75000 -1.75000 -558.02903 -560.59024
-1.75000 -1.75000 -557.30242 -559.89501
-1.75000 -1.75000 -556.74124 -559.35935
-1.75000 -1.75000 -556.29862 -558.95781
-1.75000 -1.75000 -555.93695 -558.67187
-1.75000 -1.75000 -555.62496 -558.48907
-1.75000 -1.75000 -555.33537 -558.40237
-1.75000 -1.75000 -555.04288 -558.40992
-1.75000 -1.75000 -554.72250 -558.51491
-1.75000 -1.75000 -554.34828 -558.72539
-1.75000 -1.75000 -553.89292 -559.05364
-1.75000 -1.75000 -585.62608 -577.56443
-1.75000 -1.75000 -578.13007 -573.27076
-1.75000 -1.75000 -572.38773 -569.78814
-1.75000 -1.75000 -568.03505 -566.99115
-1.75000 -1.75000 -564.75896 -564.75900
-1.75000 -1.75000 -562.30438 -562.98479
-1.75000 -1.75000 -560.47027 -561.57823
-1.75000 -1.75000 -559.10160 -560.46537
-1.75000 -1.75000 -558.08042 -559.58696
-1.75000 -1.75000 -557.31749 -558.89636
-1.75000 -1.75000 -556.74521 -558.35732
-1.75000 -1.75000 -556.31187 -557.94200
-1.75000 -1.75000 -555.97730 -557.62936
-1.75000 -1.75000 -555.70953 -557.40393
-1.75000 -1.75000 -555.48228 -557.25496
-1.75000 -1.75000 -555.27296 -557.17608
-1.75000 -1.75000 -555.06090 -557.16514
-1.75000 -1.75000 -554.82577 -557.22432
-1.75000 -1.75000 -554.54615 -557.36027
-1.75000 -1.75000 -554.19874 -557.58398
-1.75000 -1.75000 -581.35510 -572.72212
-1.75000 -1.75000 -574.65826 -569.18288
-1.75000 -1.75000 -569.59556 -566.34565
-1.75000 -1.75000 -565.80468 -564.08944
-1.75000 -1.75000 -562.98476 -562.30441
