-1.75000 -1.75000 -599.24926 -599.24926
-1.75000 -1.75000 -591.99760 -592.02273
-1.75000 -1.75000 -585.34793 -585.41934
-1.75000 -1.75000 -579.62449 -579.67659
-1.75000 -1.75000 -574.85189 -574.80556
-1.75000 -1.75000 -570.94249 -570.73283
-1.75000 -1.75000 -567.77315 -567.35779
-1.75000 -1.75000 -565.21820 -564.57752
-1.75000 -1.75000 -563.16292 -562.29742
-1.75000 -1.75000 -561.50790 -560.43536
-1.75000 -1.75000 -560.16903 -558.92261
-1.75000 -1.75000 -559.07567 -557.70335
-1.75000 -1.75000 -558.16804 -556.73355
-1.75000 -1.75000 -557.39461 -555.97961
-1.75000 -1.75000 -556.70967 -555.41712
-1.75000 -1.75000 -556.07142 -555.02947
-1.75000 -1.75000 -555.44053 -554.80652
-1.75000 -1.75000 -554.77976 -554.74281
-1.75000 -1.75000 -554.05504 -554.83509
-1.75000 -1.75000 -592.02273 -591.99760
-1.75000 -1.75000 -585.37772 -585.37772
-1.75000 -1.75000 -579.58505 -579.62526
-1.75000 -1.75000 -574.73428 -574.76264
-1.75000 -1.75000 -570.76280 -570.71665
-1.75000 -1.75000 -567.55445 -567.38273
-1.75000 -1.75000 -564.98291 -564.65259
-1.75000 -1.75000 -562.93030 -562.42620
-1.75000 -1.75000 -561.29402 -560.61639
-1.75000 -1.75000 -559.98789 -559.14995
-1.75000 -1.75000 -558.94063 -557.96708
-1.75000 -1.75000 -558.09329 -557.02011
-1.75000 -1.75000 -557.39651 -556.27207
-1.75000 -1.75000 -556.80792 -555.69532
-1.75000 -1.75000 -556.28984 -555.27035
-1.75000 -1.75000 -555.80737 -554.98486
-1.75000 -1.75000 -555.32690 -554.83276
-1.75000 -1.75000 -554.81529 -554.81322
-1.75000 -1.75000 -554.24012 -554.92909
-1.75000 -1.75000 -553.57185 -555.18459
-1.75000 -1.75000 -585.41934 -585.34793
-1.75000 -1.75000 -579.62526 -579.58505
-1.75000 -1.75000 -574.71616 -574.71616
-1.75000 -1.75000 -570.68052 -570.67731
-1.75000 -1.75000 -567.42188 -567.36455
-1.75000 -1.75000 -564.81896 -564.66665
-1.75000 -1.75000 -562.75273 -562.47938
-1.75000 -1.75000 -561.11764 -560.71121
-1.75000 -1.75000 -559.82475 -559.28488
-1.75000 -1.75000 -558.80112 -558.13698
-1.75000 -1.75000 -557.98746 -557.21656
-1.75000 -1.75000 -557.33538 -556.48355
-1.75000 -1.75000 -556.80468 -555.90717
-1.75000 -1.75000 -556.36095 -555.46461
-1.75000 -1.75000 -555.97354 -555.13999
-1.75000 -1.75000 -555.61384 -554.92367
-1.75000 -1.75000 -555.25380 -554.81167
-1.75000 -1.75000 -554.86501 -554.80514
-1.75000 -1.75000 -554.41834 -554.90961
-1.75000 -1.75000 -553.88508 -555.13361
-1.75000 -1.75000 -579.67659 -579.62449
-1.75000 -1.75000 -574.76264 -574.73428
-1.75000 -1.75000 -570.67731 -570.68052
-1.75000 -1.75000 -567.36559 -567.36559
-1.75000 -1.75000 -564.72179 -564.67828
-1.75000 -1.75000 -562.63031 -562.51161
-1.75000 -1.75000 -560.98402 -560.77042
-1.75000 -1.75000 -559.69117 -559.37378
-1.75000 -1.75000 -558.67643 -558.25492
-1.75000 -1.75000 -557.87918 -557.35997
-1.75000 -1.75000 -557.25088 -556.64622
-1.75000 -1.75000 -556.75230 -556.08035
-1.75000 -1.75000 -556.35096 -555.63688
-1.75000 -1.75000 -556.01911 -555.29692
